1933,36,38,34,38,36,36,38,33,35,41,35,35,39,38,38,41,40,36.0,35,42,44,42,43,45,51,40.0,43,41,49,54,43.0,39.9,39.96774193548387
1934,41,39,42,45,50,47,50,45,37,44,51,41,42,50,56,50,45,42.0,43,40,36,45,47,58,55,52.0,56,60,58,47,41.0,46.93,46.935483870967744
1935,36,34,33,35,49,42,35,38,41,36,36,39,39,42,45,43,43,42.0,37,44,48,56,42,38,37,48.0,52,46,54,49,46.0,42.1,42.096774193548384
1936,48,49,49,54,41,37,38,44,47,53,58,50,61,60,50,43,39,48.0,45,42,42,45,45,48,50,57.0,61,57,41,48,52.0,48.4,48.45161290322581
1937,52,52,57,51,35,34,46,46,47,39,43,40,51,50,39,35,41,50.0,42,43,42,49,40,43,48,42.0,48,49,39,47,41.0,44.4,44.54838709677419
1938,44,36,34,35,34,36,34,39,38,44,46,49,38,40,40,41,42,37.0,45,41,44,48,53,52,55,52.0,27,50,49,46,45.0,43.5,42.38709677419355
1939,42,56,50,43,34,37,42,43,43,34,40,48,47,42,54,54,45,41.0,42,40,48,44,45,44,46,33.0,50,60,61,44,42.0,45.8,44.96774193548387
1940,43,53,41,46,38,39,40,47,49,57,33,43,34,51,45,46,40,44.0,56,46,50,52,56,56,45,38.0,36,42,47,59,53.0,46.8,45.96774193548387
1941,50,42,44,40,40,38,41,40,37,49,54,53,51,43,40,49,50,35.0,36,40,47,44,51,55,52,47.0,45,42,39,48,48.0,44.8,44.83870967741935
1942,34,34,34,40,37,41,48,46,46,33,33,37,37,43,43,34,35,41.0,45,50,44,51,50,51,53,44.0,42,41,40,43,45.0,41.8,41.774193548387096
1943,42,39,43,41,37,37,36,36,47,37,32,33,35,35,31,28,34,39.0,43,49,43,51,48,45,55,52.0,51,45,43,46,47.0,41.3,41.29032258064516
1944,36,34,40,46,48,50,40,50,41,36,43,42,47,55,51,47,44,47.0,44,40,43,35,38,42,40,42.0,54,54,55,48,48.0,44.4,44.516129032258064
1945,44,48,50,54,46,49,40,45,50,47,46,45,45,43,44,42,40,44.0,40,44,42,41,48,44,45,39.0,47,45,46,46,52.0,45.2,45.193548387096776
1946,33,39,42,51,44,40,40,46,48,33,39,50,41,41,37,43,49,51.0,46,47,42,50,49,42,51,52.0,50,43,39,40,49.0,44.0,44.096774193548384
1947,44,54,47,49,48,52,56,52,44,41,40,52,49,41,42,47,42,47.0,48,44,47,44,45,50,55,58.0,60,44,42,54,52.0,47.9,48.064516129032256
1948,33,32,41,36,37,46,40,36,36,36,39,40,42,37,40,50,47,42.0,42,46,50,46,45,47,50,56.0,61,52,45,48,,43.3,43.266666666666666
1949,36,44,36,32,34,40,40,51,55,56,55,56,59,55,60,50,42,42.0,46,50,49,49,47,51,51,53.0,53,63,47,48,44.0,47.9,48.193548387096776
1950,40,33,37,35,37,32,32,37,40,42,42,47,42,47,46,43,41,34.0,38,41,49,49,36,33,42,46.0,56,38,50,37,37.0,40.6,40.61290322580645
1957,36,38,40,55,37,52,44,44,45,48,47,38,41,42,43,43,53,42.0,32,42,42,42,42,43,43,46.0,41,38,32,30,34.0,42.3,41.774193548387096
1952,39,38,39,34,39,40,42,47,36,47,51,46,49,42,42,44,48,48.0,55,48,43,38,46,46,56,46.0,48,52,42,35,45.0,44.5,44.225806451612904
